Wavelength [nm],Relative Intensity [%]
380.0,0.0
380.48017676767677,0.0
380.96035353535353,0.0
381.4405303030303,0.0
381.92070707070707,0.0
382.40088383838383,0.0
382.8810606060606,0.0
383.36123737373737,0.0
383.84141414141413,0.0
384.3215909090909,0.0
384.80176767676767,0.0
385.28194444444443,0.0
385.7621212121212,0.0
386.24229797979797,0.0
386.72247474747473,0.0
387.2026515151515,0.0
387.68282828282827,0.0
388.16300505050503,0.0
388.6431818181818,0.0
389.12335858585857,0.0
389.60353535353534,0.0
390.0837121212121,0.0
390.56388888888887,0.0
391.04406565656564,0.0
391.5242424242424,0.0
392.00441919191917,0.0
392.48459595959594,0.0
392.9647727272727,0.0
393.44494949494947,0.0
393.92512626262624,0.0
394.405303030303,0.0
394.88547979797977,0.0
395.36565656565654,0.0
395.8458333333333,0.0
396.32601010101007,0.0
396.80618686868684,0.0
397.28636363636366,0.0
397.7665404040404,0.0
398.2467171717172,0.0
398.72689393939396,0.0
399.2070707070707,0.0
399.6872474747475,0.0
400.16742424242426,0.0
400.647601010101,0.0
401.1277777777778,0.0
401.60795454545456,0.0
402.0881313131313,0.0
402.5683080808081,0.0
403.04848484848486,0.0
403.5286616161616,0.0
404.0088383838384,0.0
404.48901515151516,0.0
404.9691919191919,0.0
405.4493686868687,0.0
405.92954545454546,0.0
406.40972222222223,0.0
406.889898989899,0.0
407.37007575757576,0.0
407.85025252525253,0.0
408.3304292929293,0.0
408.81060606060606,0.0
409.29078282828283,0.0
409.7709595959596,0.0
410.73131313131313,0.497512437810943
411.2114898989899,0.497512437810943
411.69166666666666,0.497512437810943
412.17184343434343,0.497512437810943
412.6520202020202,0.497512437810943
413.13219696969696,0.24875621890547706
413.13219696969696,0.497512437810943
413.61237373737373,0.24875621890547706
413.61237373737373,0.497512437810943
414.0925505050505,0.497512437810943
414.57272727272726,0.497512437810943
415.5330808080808,0.995024875621886
416.01325757575756,0.995024875621886
416.49343434343433,0.995024875621886
416.9736111111111,0.7462686567164201
416.9736111111111,0.995024875621886
417.45378787878786,0.995024875621886
417.45378787878786,0.7462686567164201
417.93396464646463,0.7462686567164201
418.89431818181816,1.4925373134328401
421.295202020202,2.238805970149249
422.7357323232323,2.736318407960203
423.21590909090907,2.736318407960203
423.69608585858583,3.482587064676612
423.69608585858583,3.233830845771146
424.1762626262626,3.233830845771146
425.13661616161613,3.731343283582089
425.13661616161613,3.9800995024875663
425.13661616161613,4.228855721393032
425.6167929292929,4.228855721393032
425.6167929292929,3.9800995024875663
426.0969696969697,5.2238805970149285
426.5771464646465,5.2238805970149285
426.5771464646465,4.726368159203975
426.5771464646465,4.975124378109452
427.5375,6.218905472636815
427.5375,6.467661691542292
428.49785353535356,6.965174129353235
428.49785353535356,7.213930348258701
428.49785353535356,7.462686567164178
428.9780303030303,7.462686567164178
428.9780303030303,7.213930348258701
428.9780303030303,7.7114427860696555
428.9780303030303,6.965174129353235
429.93838383838386,8.457711442786064
429.93838383838386,9.452736318407961
429.93838383838386,9.203980099502484
429.93838383838386,8.955223880597018
429.93838383838386,8.706467661691542
430.4185606060606,8.955223880597018
430.4185606060606,8.208955223880599
430.4185606060606,8.457711442786064
430.4185606060606,8.706467661691542
430.4185606060606,9.203980099502484
430.8987373737374,10.945273631840791
430.8987373737374,11.194029850746269
431.37891414141416,10.447761194029848
431.37891414141416,10.696517412935325
431.37891414141416,10.945273631840791
431.37891414141416,11.194029850746269
431.37891414141416,10.199004975124382
432.3392676767677,13.184079601990051
432.3392676767677,11.940298507462687
432.3392676767677,12.935323383084574
432.3392676767677,12.686567164179108
432.3392676767677,12.43781094527363
432.3392676767677,11.69154228855721
432.3392676767677,12.189054726368154
432.81944444444446,12.935323383084574
432.81944444444446,11.69154228855721
432.81944444444446,11.940298507462687
432.81944444444446,12.43781094527363
432.81944444444446,12.189054726368154
432.81944444444446,12.686567164179108
433.2996212121212,14.925373134328357
433.2996212121212,15.174129353233834
433.2996212121212,14.67661691542289
433.779797979798,15.4228855721393
433.779797979798,13.93034825870647
433.779797979798,15.174129353233834
433.779797979798,14.427860696517413
433.779797979798,14.179104477611936
433.779797979798,14.67661691542289
433.779797979798,14.925373134328357
434.25997474747476,14.179104477611936
434.25997474747476,14.67661691542289
434.25997474747476,14.427860696517413
434.7401515151515,16.417910447761198
434.7401515151515,16.666666666666664
434.7401515151515,17.412935323383085
434.7401515151515,17.66169154228856
434.7401515151515,17.910447761194025
434.7401515151515,18.1592039800995
434.7401515151515,18.40796019900498
434.7401515151515,18.656716417910445
434.7401515151515,16.16915422885572
434.7401515151515,18.905472636815922
435.2203282828283,16.91542288557214
435.2203282828283,15.920398009950254
435.2203282828283,18.40796019900498
435.2203282828283,17.910447761194025
435.2203282828283,17.66169154228856
435.2203282828283,17.412935323383085
435.2203282828283,17.16417910447762
435.2203282828283,16.666666666666664
435.2203282828283,18.1592039800995
435.2203282828283,16.16915422885572
435.2203282828283,18.905472636815922
435.2203282828283,16.417910447761198
435.2203282828283,18.656716417910445
435.70050505050506,22.13930348258707
435.70050505050506,21.890547263681594
435.70050505050506,21.39303482587065
435.70050505050506,21.641791044776117
435.70050505050506,21.144278606965173
435.70050505050506,22.388059701492537
436.1806818181818,20.149253731343286
436.1806818181818,21.890547263681594
436.1806818181818,21.641791044776117
436.1806818181818,21.144278606965173
436.1806818181818,19.90049751243781
436.1806818181818,20.398009950248753
436.1806818181818,20.64676616915423
436.1806818181818,21.39303482587065
436.1806818181818,20.895522388059707
436.1806818181818,22.388059701492537
436.1806818181818,22.13930348258707
436.1806818181818,19.651741293532343
436.1806818181818,22.636815920398014
436.6608585858586,19.651741293532343
436.6608585858586,20.149253731343286
436.6608585858586,21.144278606965173
436.6608585858586,20.398009950248753
436.6608585858586,22.13930348258707
436.6608585858586,20.895522388059707
436.6608585858586,20.64676616915423
436.6608585858586,19.90049751243781
437.14103535353536,24.378109452736318
437.14103535353536,24.87562189054726
437.14103535353536,24.626865671641795
437.14103535353536,23.631840796019898
437.14103535353536,24.12935323383084
437.14103535353536,23.880597014925375
437.14103535353536,25.12437810945274
437.14103535353536,25.373134328358205
437.6212121212121,23.134328358208954
437.6212121212121,24.12935323383084
437.6212121212121,25.373134328358205
437.6212121212121,23.880597014925375
437.6212121212121,24.626865671641795
437.6212121212121,23.631840796019898
437.6212121212121,25.12437810945274
437.6212121212121,23.38308457711443
437.6212121212121,24.378109452736318
437.6212121212121,24.87562189054726
438.1013888888889,29.601990049751247
438.58156565656566,28.855721393034827
438.58156565656566,29.35323383084577
438.58156565656566,30.09950248756219
438.58156565656566,28.109452736318406
438.58156565656566,28.358208955223883
438.58156565656566,28.60696517412935
438.58156565656566,29.104477611940293
438.58156565656566,29.850746268656714
438.58156565656566,27.86069651741293
438.58156565656566,26.865671641791046
438.58156565656566,26.119402985074625
438.58156565656566,25.870646766169152
438.58156565656566,30.348258706467657
438.58156565656566,27.114427860696523
438.58156565656566,27.363184079601986
438.58156565656566,29.601990049751247
438.58156565656566,27.611940298507463
439.0617424242424,27.611940298507463
439.0617424242424,27.363184079601986
439.0617424242424,27.114427860696523
439.0617424242424,26.865671641791046
439.0617424242424,27.86069651741293
439.0617424242424,28.109452736318406
439.5419191919192,36.81592039800995
439.5419191919192,36.56716417910447
439.5419191919192,36.318407960199
439.5419191919192,36.06965174129353
439.5419191919192,35.820895522388064
439.5419191919192,35.57213930348259
439.5419191919192,35.32338308457711
439.5419191919192,35.07462686567165
439.5419191919192,34.079601990049746
439.5419191919192,34.5771144278607
439.5419191919192,34.32835820895522
439.5419191919192,33.83084577114428
439.5419191919192,33.582089552238806
439.5419191919192,32.08955223880597
439.5419191919192,31.8407960199005
439.5419191919192,31.343283582089555
439.5419191919192,31.59203980099502
439.5419191919192,34.82587064676617
439.5419191919192,31.094527363184078
439.5419191919192,33.333333333333336
440.02209595959596,34.82587064676617
440.02209595959596,34.5771144278607
440.02209595959596,30.84577114427861
440.02209595959596,31.094527363184078
440.02209595959596,31.343283582089555
440.02209595959596,31.8407960199005
440.02209595959596,32.08955223880597
440.02209595959596,32.33830845771144
440.02209595959596,32.58706467661692
440.02209595959596,32.83582089552238
440.02209595959596,33.08457711442786
440.02209595959596,33.333333333333336
440.02209595959596,31.59203980099502
440.02209595959596,36.56716417910447
440.02209595959596,34.079601990049746
440.02209595959596,35.07462686567165
440.02209595959596,36.81592039800995
440.02209595959596,35.57213930348259
440.02209595959596,35.32338308457711
440.02209595959596,35.820895522388064
440.02209595959596,36.06965174129353
440.02209595959596,33.83084577114428
440.02209595959596,36.318407960199
440.02209595959596,33.582089552238806
440.02209595959596,34.32835820895522
440.5022727272727,33.333333333333336
440.9824494949495,40.79601990049751
440.9824494949495,41.04477611940298
440.9824494949495,41.29353233830846
440.9824494949495,40.547263681592035
440.9824494949495,42.039800995024876
440.9824494949495,40.29850746268657
440.9824494949495,42.288557213930346
440.9824494949495,42.53731343283582
440.9824494949495,42.7860696517413
440.9824494949495,41.542288557213936
440.9824494949495,40.049751243781095
440.9824494949495,38.557213930348254
440.9824494949495,39.552238805970156
440.9824494949495,39.30348258706468
440.9824494949495,39.05472636815921
440.9824494949495,38.80597014925373
440.9824494949495,38.30845771144279
440.9824494949495,38.059701492537314
440.9824494949495,43.03482587064676
440.9824494949495,37.810945273631845
440.9824494949495,37.56218905472637
440.9824494949495,37.31343283582089
440.9824494949495,37.06467661691543
440.9824494949495,39.80099502487562
440.9824494949495,43.28358208955224
440.9824494949495,41.7910447761194
440.9824494949495,43.53233830845771
441.46262626262626,37.31343283582089
441.46262626262626,40.547263681592035
441.46262626262626,37.810945273631845
441.46262626262626,37.06467661691543
441.46262626262626,40.049751243781095
441.46262626262626,39.80099502487562
441.46262626262626,39.552238805970156
441.46262626262626,39.30348258706468
441.46262626262626,39.05472636815921
441.46262626262626,38.80597014925373
441.46262626262626,38.557213930348254
441.46262626262626,38.30845771144279
441.46262626262626,37.56218905472637
441.46262626262626,38.059701492537314
441.46262626262626,40.79601990049751
441.46262626262626,41.04477611940298
441.46262626262626,40.29850746268657
441.46262626262626,43.28358208955224
441.46262626262626,41.542288557213936
441.46262626262626,43.03482587064676
441.46262626262626,41.7910447761194
441.46262626262626,42.039800995024876
