Wavelength [nm],Relative Intensity [%]
943.1818181818181,43.63327674023769
948.8636363636364,44.48217317487266
954.5454545454545,45.331069609507644
960.2272727272727,46.349745331069606
965.9090909090909,47.368421052631575
971.5909090909091,48.04753820033956
977.2727272727273,49.06621392190153
982.9545454545455,50.08488964346349
988.6363636363636,51.103565365025474
994.3181818181819,51.95246179966044
1000.0,52.801358234295414
1005.6818181818181,53.82003395585738
1011.3636363636364,54.66893039049236
1017.0454545454545,55.51782682512734
1022.7272727272727,56.536502546689306
1028.409090909091,57.555178268251275
1034.090909090909,58.40407470288624
1039.7727272727273,59.25297113752123
1045.4545454545455,60.27164685908319
1051.1363636363635,61.120543293718164
1056.818181818182,61.96943972835314
1062.5,62.98811544991511
1068.181818181818,63.83701188455009
1073.8636363636365,64.85568760611206
1079.5454545454545,65.70458404074702
1085.2272727272727,66.553480475382
1090.909090909091,67.40237691001698
1096.590909090909,68.25127334465195
1102.2727272727273,69.26994906621393
1107.9545454545455,69.94906621392191
1113.6363636363635,70.96774193548387
1119.318181818182,71.64685908319186
1125.0,72.49575551782682
1130.681818181818,73.3446519524618
1136.3636363636365,74.02376910016977
1142.0454545454545,74.87266553480475
1147.7272727272727,75.55178268251274
1153.409090909091,76.23089983022071
1159.090909090909,77.24957555178268
1164.7727272727273,77.92869269949067
1170.4545454545455,78.60780984719864
1176.1363636363635,79.28692699490662
1181.818181818182,79.79626485568761
1187.5,80.4753820033956
1193.181818181818,81.15449915110356
1198.8636363636365,81.83361629881153
1204.5454545454545,82.34295415959252
1210.2272727272727,83.02207130730051
1215.909090909091,83.5314091680815
1221.590909090909,84.04074702886248
1227.2727272727273,84.21052631578947
1232.9545454545455,84.88964346349745
1238.6363636363635,85.22920203735144
1244.318181818182,85.90831918505943
1250.0,86.5874363327674
1255.681818181818,86.92699490662139
1261.3636363636365,87.60611205432937
1267.0454545454545,87.94567062818336
1272.7272727272727,88.62478777589135
1278.409090909091,88.96434634974533
1284.090909090909,89.64346349745331
1289.7727272727273,90.32258064516128
1295.4545454545455,90.66213921901529
1301.1363636363637,90.83191850594228
1306.8181818181818,91.17147707979628
1312.5,91.51103565365025
1318.1818181818182,91.85059422750425
1323.8636363636363,92.19015280135824
1329.5454545454545,92.52971137521222
1335.2272727272727,92.86926994906621
1340.909090909091,93.2088285229202
1346.590909090909,93.54838709677419
1352.2727272727273,93.88794567062818
1357.9545454545455,94.22750424448218
1363.6363636363637,94.56706281833617
1369.3181818181818,94.90662139219015
1375.0,95.24617996604414
1380.6818181818182,95.58573853989813
1386.3636363636363,95.92529711375212
1392.0454545454545,96.26485568760611
1397.7272727272727,96.43463497453311
1403.409090909091,96.7741935483871
1409.090909090909,97.11375212224108
1414.7727272727273,97.28353140916808
1420.4545454545455,97.62308998302207
1426.1363636363637,97.62308998302207
1431.8181818181818,97.96264855687606
1437.5,97.96264855687606
1443.1818181818182,98.30220713073004
1448.8636363636363,98.30220713073004
1454.5454545454545,98.64176570458405
1460.2272727272727,98.64176570458405
1465.909090909091,98.98132427843804
1471.590909090909,98.98132427843804
1477.2727272727273,99.32088285229203
1482.9545454545455,99.32088285229203
1488.6363636363637,99.32088285229203
1494.3181818181818,99.32088285229203
1500.0,99.32088285229203
1505.6818181818182,99.32088285229203
1511.3636363636363,99.49066213921901
1517.0454545454545,99.66044142614601
1522.7272727272727,99.66044142614601
1528.409090909091,99.66044142614601
1534.090909090909,99.66044142614601
1539.7727272727273,99.66044142614601
1545.4545454545455,99.66044142614601
1551.1363636363637,99.66044142614601
1556.8181818181818,99.830220713073
1562.5,100.0
1568.1818181818182,100.0
1573.8636363636363,100.0
1579.5454545454545,100.0
1585.2272727272727,100.0
1590.909090909091,100.0
1596.590909090909,100.0
1602.2727272727273,99.66044142614601
1607.9545454545455,99.66044142614601
1613.6363636363637,99.66044142614601
1619.3181818181818,99.66044142614601
1625.0,99.32088285229203
1630.6818181818182,99.32088285229203
1636.3636363636363,99.32088285229203
1642.0454545454545,99.32088285229203
1647.7272727272727,98.98132427843804
1653.409090909091,98.98132427843804
1659.090909090909,98.98132427843804
1664.7727272727273,98.98132427843804
1670.4545454545455,98.64176570458405
1676.1363636363637,98.64176570458405
1681.8181818181818,98.64176570458405
1687.5,98.64176570458405
1693.1818181818182,98.30220713073004
1698.8636363636363,98.30220713073004
1704.5454545454545,97.96264855687606
1710.2272727272727,97.62308998302207
1715.909090909091,97.62308998302207
1721.590909090909,97.28353140916808
1727.2727272727273,97.28353140916808
1732.9545454545455,96.9439728353141
1738.6363636363637,96.7741935483871
1744.3181818181818,96.60441426146011
1750.0,96.26485568760611
1755.6818181818182,96.26485568760611
1761.3636363636363,95.92529711375212
1767.0454545454545,95.92529711375212
1772.7272727272727,95.58573853989813
1778.409090909091,95.58573853989813
1784.090909090909,95.24617996604414
1789.7727272727273,95.24617996604414
1795.4545454545455,94.90662139219015
1801.1363636363637,94.73684210526315
1806.8181818181818,94.56706281833617
1812.5,94.22750424448218
1818.1818181818182,94.22750424448218
1823.8636363636363,93.88794567062818
1829.5454545454545,93.88794567062818
1835.2272727272727,93.54838709677419
1840.909090909091,93.54838709677419
1846.590909090909,93.2088285229202
1852.2727272727273,92.86926994906621
1857.9545454545455,92.52971137521222
1863.6363636363637,92.19015280135824
1869.3181818181818,92.19015280135824
1875.0,91.85059422750425
1880.6818181818182,91.51103565365025
1886.3636363636363,91.17147707979628
1892.0454545454545,91.00169779286928
1897.7272727272727,90.83191850594228
1903.409090909091,90.49235993208828
1909.090909090909,90.15280135823429
1914.7727272727273,89.81324278438031
1920.4545454545455,89.81324278438031
1926.1363636363637,89.47368421052632
1931.8181818181818,89.13412563667232
1937.5,88.79456706281834
1943.1818181818182,88.45500848896435
1948.8636363636363,88.45500848896435
1954.5454545454545,88.11544991511036
1960.2272727272727,87.77589134125637
1965.909090909091,87.43633276740238
1971.590909090909,87.09677419354838
1977.2727272727273,87.09677419354838
1982.9545454545455,86.75721561969439
1988.6363636363637,86.41765704584041
1994.3181818181818,86.07809847198642
2000.0,85.90831918505943
2005.6818181818182,85.73853989813243
2011.3636363636363,85.39898132427844
2017.0454545454545,85.05942275042445
2022.7272727272727,84.71986417657045
2028.409090909091,84.71986417657045
2034.090909090909,84.38030560271646
2039.7727272727273,84.04074702886248
2045.4545454545455,83.5314091680815
2051.136363636364,83.3616298811545
2056.818181818182,83.1918505942275
2062.5,82.68251273344653
2068.181818181818,82.34295415959252
2073.863636363636,82.00339558573853
2079.5454545454545,81.66383701188455
2085.227272727273,81.66383701188455
2090.909090909091,81.32427843803056
2096.590909090909,80.98471986417657
2102.272727272727,80.64516129032258
2107.9545454545455,80.3056027164686
2113.636363636364,79.9660441426146
2119.318181818182,79.9660441426146
2125.0,79.62648556876061
2130.681818181818,79.28692699490662
2136.363636363636,78.94736842105263
2142.0454545454545,78.60780984719864
2147.727272727273,78.43803056027164
2153.409090909091,78.26825127334465
2159.090909090909,77.92869269949067
2164.772727272727,77.58913412563668
2170.4545454545455,77.24957555178268
2176.136363636364,76.91001697792869
2181.818181818182,76.7402376910017
2187.5,76.5704584040747
2193.181818181818,76.23089983022071
2198.863636363636,75.89134125636672
2204.5454545454545,75.55178268251274
2210.227272727273,75.21222410865875
2215.909090909091,75.04244482173175
2221.590909090909,74.87266553480475
2227.272727272727,74.53310696095076
2232.9545454545455,74.19354838709677
2238.636363636364,73.85398981324278
2244.318181818182,73.5144312393888
2250.0,73.3446519524618
2255.681818181818,73.1748726655348
2261.363636363636,72.83531409168081
2267.0454545454545,72.49575551782682
2272.727272727273,72.15619694397284
2278.409090909091,71.81663837011885
2284.090909090909,71.81663837011885
2289.772727272727,71.47707979626486
2295.4545454545455,71.13752122241087
2301.1363636363635,70.79796264855688
2306.818181818182,70.45840407470288
2312.5,70.11884550084889
2318.181818181818,69.94906621392191
2323.8636363636365,69.43972835314092
2329.5454545454545,69.10016977928693
2335.2272727272725,69.10016977928693
2340.909090909091,68.76061120543294
2346.590909090909,68.42105263157895
2352.2727272727275,68.08149405772495
2357.9545454545455,68.08149405772495
2363.6363636363635,67.74193548387096
2369.318181818182,67.40237691001698
2375.0,67.06281833616299
2380.681818181818,66.723259762309
2386.3636363636365,66.723259762309
2392.0454545454545,66.383701188455
2397.7272727272725,66.04414261460101
2403.409090909091,65.70458404074702
2409.090909090909,65.36502546689303
2414.7727272727275,65.36502546689303
2420.4545454545455,65.02546689303905
2426.1363636363635,64.68590831918506
2431.818181818182,64.34634974533107
2437.5,64.34634974533107
2443.181818181818,64.00679117147709
2448.8636363636365,63.66723259762309
2454.5454545454545,63.3276740237691
2460.2272727272725,62.98811544991511
2465.909090909091,62.98811544991511
2471.590909090909,62.64855687606112
2477.2727272727275,62.30899830220713
2482.9545454545455,61.96943972835314
2488.6363636363635,61.62988115449915
2494.318181818182,61.62988115449915
2500.0,61.29032258064516
2505.681818181818,60.95076400679117
2511.3636363636365,60.611205432937176
2517.0454545454545,60.611205432937176
2522.7272727272725,60.27164685908319
2528.409090909091,59.9320882852292
2534.090909090909,59.7623089983022
2539.7727272727275,59.42275042444821
2545.4545454545455,59.25297113752123
2551.1363636363635,59.25297113752123
2556.818181818182,58.91341256366724
2562.5,58.57385398981324
2568.181818181818,58.40407470288624
2573.8636363636365,58.23429541595926
2579.5454545454545,57.89473684210527
2585.2272727272725,57.555178268251275
2590.909090909091,57.555178268251275
2596.590909090909,57.215619694397276
2602.2727272727275,56.8760611205433
2607.9545454545455,56.8760611205433
2613.6363636363635,56.536502546689306
2619.318181818182,56.196943972835314
2625.0,56.196943972835314
2630.681818181818,55.85738539898133
2636.3636363636365,55.51782682512734
2642.0454545454545,55.34804753820034
2647.7272727272725,55.178268251273344
2653.409090909091,54.83870967741935
2659.090909090909,54.49915110356537
2664.7727272727275,54.49915110356537
2670.4545454545455,54.159592529711375
2676.1363636363635,53.82003395585738
2681.818181818182,53.82003395585738
2687.5,53.4804753820034
2693.181818181818,53.140916808149406
2698.8636363636365,53.140916808149406
2704.5454545454545,52.801358234295414
2710.2272727272725,52.46179966044142
2715.909090909091,52.46179966044142
2721.590909090909,52.12224108658744
2727.2727272727275,51.782682512733444
2732.9545454545455,51.61290322580645
2738.6363636363635,51.44312393887945
2744.318181818182,51.103565365025474
2750.0,50.76400679117148
2755.681818181818,50.76400679117148
2761.3636363636365,50.42444821731748
2767.0454545454545,50.08488964346349
2772.7272727272725,49.745331069609506
2778.409090909091,49.57555178268252
2784.090909090909,49.40577249575552
2789.7727272727275,49.06621392190153
2795.4545454545455,49.06621392190153
2801.1363636363635,48.72665534804754
2806.818181818182,48.72665534804754
2812.5,48.38709677419355
2818.181818181818,48.04753820033956
2823.8636363636365,48.04753820033956
2829.5454545454545,47.70797962648557
2835.2272727272725,47.70797962648557
2840.909090909091,47.368421052631575
2846.590909090909,47.198641765704586
2852.2727272727275,47.02886247877759
2857.9545454545455,46.6893039049236
2863.6363636363635,46.6893039049236
2869.318181818182,46.349745331069606
2875.0,46.349745331069606
2880.681818181818,46.01018675721562
2886.3636363636365,45.67062818336163
2892.0454545454545,45.67062818336163
2897.7272727272725,45.331069609507644
2903.409090909091,45.331069609507644
2909.090909090909,44.99151103565365
2914.7727272727275,44.821731748726656
2920.4545454545455,44.65195246179966
2926.1363636363635,44.312393887945674
2931.818181818182,44.312393887945674
2937.5,43.97283531409168
2943.181818181818,43.803056027164686
2948.8636363636365,43.63327674023769
2954.5454545454545,43.2937181663837
2960.2272727272725,43.2937181663837
2965.909090909091,42.95415959252971
2971.590909090909,42.95415959252971
2977.2727272727275,42.61460101867572
2982.9545454545455,42.444821731748725
2988.6363636363635,42.27504244482173
2994.318181818182,41.935483870967744
3000.0,41.935483870967744
